cutv_id,user_id,product_id,product_name,cutv_date,cutv_time,count
596,153,123,"ไส้ดินสอ HB 0.5 มม. เพนเทล Hi-Polymer C205",2022-04-23,13:18:10,1
597,153,127,"ดินสอกด เพนเทล A811 0.5 มม.",2022-04-23,13:18:17,1
598,154,229,"สมุดเก็บนามบัตร ส้ม ME.STYLE A7628",2022-04-23,13:23:54,1
599,154,218,"กล่องใส่ปากกา สีใส ME.STYLE BLT-4003",2022-04-23,13:23:59,1
600,154,236,"ถาดพลาสติก 15.2x7.6x5.2ซม. สีดำ ME.STYLE PB9051-TBK",2022-04-23,13:24:04,1
601,155,179,"ยางลบดินสอนีออน แพ็ค50ก้อน คละสี สเต็ดเล่อร์ 526 35N",2022-04-23,13:37:15,1
602,155,231,"สมุดโน๊ต 152x205 มม. 180 แผ่น เขีย ME.STYLE NH152203180",2022-04-23,13:37:23,1
603,155,226,"เครื่องเหลาดินสอ สีขาว ONE YF9181",2022-04-23,13:37:29,1
604,156,135,"STAEDTLER ดินสอดำLUMOGRAPH เกรด EE",2022-04-23,13:39:37,1
605,156,125,"ไส้ดินสอ 2B 0.5 มม. เพนเทล Hi-Polymer C205",2022-04-23,13:39:48,1
606,156,129,"ดินสอกด เพนเทล A811W 0.5มม. ด้ามงาช้าง",2022-04-23,13:39:54,1
607,157,159,"ดินสอสีไม้สั้นพร้อมกบเหลา 12 สี ตราม้า H-500",2022-04-23,13:42:11,1
608,157,203,"กาวลาเท็กซ์ 40 มล. ตราม้า H-11",2022-04-23,13:42:27,1
609,157,199,"แท่นตัดเทป แกน 1 นิ้ว ตราม้า H-15",2022-04-23,13:42:35,1
610,158,180,"ยางลบดินสอ พาสเทล (50ก้อน) สเต็ดเล่อร์ 526B35P TH",2022-04-23,13:55:59,1
611,158,183,"เทปลบคำผิด 5มม.x4ม. คละสี (แพ็ค3อัน) ONE W961",2022-04-23,13:56:04,1
612,158,183,"เทปลบคำผิด 5มม.x4ม. คละสี (แพ็ค3อัน) ONE W961",2022-04-23,13:56:08,1
613,158,226,"เครื่องเหลาดินสอ สีขาว ONE YF9181",2022-04-23,13:56:14,1
614,159,230,"สมุดเก็บนามบัตร เทาเข้ม ME.STYLE A7628",2022-04-23,13:58:12,1
615,159,217,"กล่องใส่ปากกา สีดำ ME.STYLE BLT-4003",2022-04-23,13:58:17,1
616,160,131,"ดินสอกดข้าง 0.5 มม. สีชมพู เพนเทล PD105T",2022-04-23,14:02:30,1
617,160,117,"ดินสอ 0.5 มม. ด้ามสีเงิน ONE S710",2022-04-23,14:02:35,1
618,160,127,"ดินสอกด เพนเทล A811 0.5 มม.",2022-04-23,14:02:40,1
619,183.89.244.147,135,"STAEDTLER ดินสอดำLUMOGRAPH เกรด EE",2022-04-23,16:12:27,1
620,183.89.244.147,218,"กล่องใส่ปากกา สีใส ME.STYLE BLT-4003",2022-04-23,16:12:33,1
621,161,132,"ดินสอกด 0.5 มม. สีส้ม เพนเทล A105",2022-04-23,16:13:12,1
622,161,123,"ไส้ดินสอ HB 0.5 มม. เพนเทล Hi-Polymer C205",2022-04-23,16:13:18,1
623,161,131,"ดินสอกดข้าง 0.5 มม. สีชมพู เพนเทล PD105T",2022-04-23,16:13:26,1
624,183.89.244.147,131,"ดินสอกดข้าง 0.5 มม. สีชมพู เพนเทล PD105T",2022-04-25,12:32:15,1
625,183.89.244.147,123,"ไส้ดินสอ HB 0.5 มม. เพนเทล Hi-Polymer C205",2022-04-25,12:32:17,1
626,124.122.18.138,133,"ดินสอกดข้าง 0.5 มม. น้ำเงิน เพนเทล PD105T",2022-04-27,00:45:56,1
627,124.122.18.138,133,"ดินสอกดข้าง 0.5 มม. น้ำเงิน เพนเทล PD105T",2022-04-27,00:46:11,1
628,49.228.102.106,130,"ดินสอกดข้าง 0.5 มม. สีเขียว เพนเทล PD105T",2022-04-30,09:59:40,1
629,27.55.90.201,118,"ดินสอไม้ HB แท่งลายคละสี (แพ็ค 3 แท่ง) ONE HY-6",2022-05-01,10:47:57,1
630,27.55.90.201,173,"ดินสอสี 24 สี มาสเตอร์อาร์ต MANGA",2022-05-01,10:48:11,1
631,1.46.152.147,211,"กระดาษกาวย่น 48.มม.x20หลา สีขาว ONE",2022-05-02,17:48:46,1
632,124.120.207.2,222,"แฟ้มโชว์เอกสาร A4 สีดำ (40ซอง/เล่ม) ME.STYLE WS9010-40_BK",2022-05-06,23:35:38,1
