"cutv_id","user_id","product_id","product_name","cutv_date","cutv_time","count"
"1","127.0.0.1","235","ซองซิปพลาสติก 21x14.8 ซม. คละสี (แพ็ค3ใบ) ME.STYLE EV-011","2022-04-08","21:27:45","1"
"2","127.0.0.1","233","พวงกุญแจพลาสติก คละสี 14 ตัว/ถุง ME.STYLE 309140","2022-04-08","21:27:49","1"
"3","67","236","ถาดพลาสติก 15.2x7.6x5.2ซม. สีดำ ME.STYLE PB9051-TBK","2022-04-08","21:31:33","1"
"4","67","205","กาวแท่ง 11 กรัม เนื้อกาวใส ตราม้า H-11","2022-04-08","21:31:48","1"
"5","67","199","แท่นตัดเทป แกน 1 นิ้ว ตราม้า H-15","2022-04-08","21:31:59","1"
"6","67","234","ลวดเสียบกระดาษ 33มม. คละสี 100 ตัว/ถุง ME.STYLE 100233","2022-04-08","21:32:39","1"
"7","67","221","กระเป๋าตาข่ายซิปคู่ B6 สีเทา ME.STYLE","2022-04-08","21:32:48","1"
"8","67","143","ปากกาลูกลื่น 0.5 มม. ดำ ONE AH521B","2022-04-08","21:32:56","1"
"9","67","124","ไส้ดินสอ B 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-08","21:33:07","1"
"10","::1","231","สมุดโน๊ต 152x205 มม. 180 แผ่น เขีย ME.STYLE NH152203180","2022-04-08","21:36:02","1"
"11","::1","143","ปากกาลูกลื่น 0.5 มม. ดำ ONE AH521B","2022-04-08","21:37:06","1"
"12","::1","232","ลวดเสียบกระดาษ 33มม. สีชมพู 80 ตัว/ถุง ME.STYLE 100233-PI","2022-04-09","00:14:06","1"
"13","::1","235","ซองซิปพลาสติก 21x14.8 ซม. คละสี (แพ็ค3ใบ) ME.STYLE EV-011","2022-04-09","01:11:48","1"
"14","::1","235","ซองซิปพลาสติก 21x14.8 ซม. คละสี (แพ็ค3ใบ) ME.STYLE EV-011","2022-04-09","01:12:27","1"
"15","::1","235","ซองซิปพลาสติก 21x14.8 ซม. คละสี (แพ็ค3ใบ) ME.STYLE EV-011","2022-04-09","01:12:41","1"
"16","::1","205","กาวแท่ง 11 กรัม เนื้อกาวใส ตราม้า H-11","2022-04-09","01:12:48","1"
"17","2403:6200:88a2:3708:fc06:34f:fa3d:5ea9","235","ซองซิปพลาสติก 21x14.8 ซม. คละสี (แพ็ค3ใบ) ME.STYLE EV-011","2022-04-09","01:27:34","1"
"18","2403:6200:88a2:3708:fc06:34f:fa3d:5ea9","176","ยางลบดินสอ (แพ็ค5ก้อน) สเต็ดเล่อร์ 52635","2022-04-09","01:28:07","1"
"19","2403:6200:88a2:3708:fc06:34f:fa3d:5ea9","234","ลวดเสียบกระดาษ 33มม. คละสี 100 ตัว/ถุง ME.STYLE 100233","2022-04-09","01:28:23","1"
"20","2403:6200:88a2:3708:fc06:34f:fa3d:5ea9","235","ซองซิปพลาสติก 21x14.8 ซม. คละสี (แพ็ค3ใบ) ME.STYLE EV-011","2022-04-09","01:29:53","1"
"21","2403:6200:88a2:3708:fc06:34f:fa3d:5ea9","231","สมุดโน๊ต 152x205 มม. 180 แผ่น เขีย ME.STYLE NH152203180","2022-04-09","01:30:07","1"
"22","2403:6200:88a2:3708:fc06:34f:fa3d:5ea9","235","ซองซิปพลาสติก 21x14.8 ซม. คละสี (แพ็ค3ใบ) ME.STYLE EV-011","2022-04-09","01:30:34","1"
"23","2403:6200:88a2:3708:fc06:34f:fa3d:5ea9","235","ซองซิปพลาสติก 21x14.8 ซม. คละสี (แพ็ค3ใบ) ME.STYLE EV-011","2022-04-09","01:31:25","1"
"24","2403:6200:88a0:3978:9833:e78a:e569:3b81","235","ซองซิปพลาสติก 21x14.8 ซม. คละสี (แพ็ค3ใบ) ME.STYLE EV-011","2022-04-09","11:23:14","1"
"25","2403:6200:88a0:3978:9833:e78a:e569:3b81","232","ลวดเสียบกระดาษ 33มม. สีชมพู 80 ตัว/ถุง ME.STYLE 100233-PI","2022-04-09","11:23:32","1"
"26","2403:6200:88a0:3978:9833:e78a:e569:3b81","236","ถาดพลาสติก 15.2x7.6x5.2ซม. สีดำ ME.STYLE PB9051-TBK","2022-04-09","11:40:14","1"
"27","2403:6200:88a0:3978:9833:e78a:e569:3b81","236","ถาดพลาสติก 15.2x7.6x5.2ซม. สีดำ ME.STYLE PB9051-TBK","2022-04-09","11:40:57","1"
"28","2403:6200:88a0:3978:9833:e78a:e569:3b81","232","ลวดเสียบกระดาษ 33มม. สีชมพู 80 ตัว/ถุง ME.STYLE 100233-PI","2022-04-09","11:41:01","1"
"29","2403:6200:88a0:3978:9833:e78a:e569:3b81","236","ถาดพลาสติก 15.2x7.6x5.2ซม. สีดำ ME.STYLE PB9051-TBK","2022-04-09","11:46:10","1"
"30","2403:6200:88a0:3978:9833:e78a:e569:3b81","234","ลวดเสียบกระดาษ 33มม. คละสี 100 ตัว/ถุง ME.STYLE 100233","2022-04-09","12:13:29","1"
"31","67","236","ถาดพลาสติก 15.2x7.6x5.2ซม. สีดำ ME.STYLE PB9051-TBK","2022-04-09","12:27:09","1"
"32","2403:6200:88a0:3978:b8ef:a184:fd1a:9d2b","236","ถาดพลาสติก 15.2x7.6x5.2ซม. สีดำ ME.STYLE PB9051-TBK","2022-04-09","12:27:33","1"
"33","80","158","ดินสอสีพร้อมกบเหลา 36 สี ตราม้า","2022-04-09","12:29:23","1"
"34","80","158","ดินสอสีพร้อมกบเหลา 36 สี ตราม้า","2022-04-09","12:29:34","1"
"35","67","235","ซองซิปพลาสติก 21x14.8 ซม. คละสี (แพ็ค3ใบ) ME.STYLE EV-011","2022-04-09","12:31:37","1"
"36","67","227","กบเหลาดินสอ 2 รู สีเงิน ONE AL-1008","2022-04-09","12:31:48","1"
"37","2403:6200:88a0:3978:9833:e78a:e569:3b81","231","สมุดโน๊ต 152x205 มม. 180 แผ่น เขีย ME.STYLE NH152203180","2022-04-09","13:28:13","1"
"38","2403:6200:88a0:3978:9833:e78a:e569:3b81","235","ซองซิปพลาสติก 21x14.8 ซม. คละสี (แพ็ค3ใบ) ME.STYLE EV-011","2022-04-09","14:08:10","1"
"39","81","235","ซองซิปพลาสติก 21x14.8 ซม. คละสี (แพ็ค3ใบ) ME.STYLE EV-011","2022-04-09","14:12:29","1"
"40","2403:6200:88a0:3978:9833:e78a:e569:3b81","208","เทปโอพีพี 48.มม.x45หลา (แพ็ค12ม้วน) สีใส ONE","2022-04-09","17:04:09","1"
"41","2403:6200:88a2:2c4d:d531:2c28:f3b2:75c8","235","ซองซิปพลาสติก 21x14.8 ซม. คละสี (แพ็ค3ใบ) ME.STYLE EV-011","2022-04-10","22:06:48","1"
"42","2403:6200:88a2:2c4d:d531:2c28:f3b2:75c8","180","ยางลบดินสอ พาสเทล (50ก้อน) สเต็ดเล่อร์ 526B35P TH","2022-04-11","01:40:36","1"
"43","2403:6200:88a2:2c4d:d531:2c28:f3b2:75c8","180","ยางลบดินสอ พาสเทล (50ก้อน) สเต็ดเล่อร์ 526B35P TH","2022-04-11","01:40:44","1"
"44","171.7.51.134","235","ซองซิปพลาสติก 21x14.8 ซม. คละสี (แพ็ค3ใบ) ME.STYLE EV-011","2022-04-11","12:01:47","1"
"45","171.7.51.134","221","กระเป๋าตาข่ายซิปคู่ B6 สีเทา ME.STYLE","2022-04-11","12:01:55","1"
"46","171.7.51.134","221","กระเป๋าตาข่ายซิปคู่ B6 สีเทา ME.STYLE","2022-04-11","12:02:14","1"
"47","2403:6200:88a0:6b74:1578:59cb:a2c1:cdcb","156","ดินสอสีไม้ยาวพร้อมกบเหลา 12 สี ตราม้า H-2080","2022-04-11","16:24:11","1"
"48","2403:6200:88a0:6b74:1578:59cb:a2c1:cdcb","156","ดินสอสีไม้ยาวพร้อมกบเหลา 12 สี ตราม้า H-2080","2022-04-11","16:27:33","1"
"49","2403:6200:88a0:6b74:1578:59cb:a2c1:cdcb","176","ยางลบดินสอ (แพ็ค5ก้อน) สเต็ดเล่อร์ 52635","2022-04-11","16:28:24","1"
"50","2403:6200:88a0:6b74:1578:59cb:a2c1:cdcb","119","ดินสอไม้จุ่มหัว 2B ONE","2022-04-11","16:29:15","1"
"51","2403:6200:88a0:6b74:1578:59cb:a2c1:cdcb","126","ไส้ดินสอ 4B 0.5 มม. เพนเทล Hi-Polymer C505","2022-04-11","16:36:38","1"
"52","2403:6200:88a0:6b74:1578:59cb:a2c1:cdcb","132","ดินสอกด 0.5 มม. สีส้ม เพนเทล A105","2022-04-11","16:38:47","1"
"53","2403:6200:88a0:6b74:1578:59cb:a2c1:cdcb","127","ดินสอกด เพนเทล A811 0.5 มม.","2022-04-11","16:50:03","1"
"54","2403:6200:88a0:6b74:1578:59cb:a2c1:cdcb","124","ไส้ดินสอ B 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-11","16:50:10","1"
"55","67","131","ดินสอกดข้าง 0.5 มม. สีชมพู เพนเทล PD105T","2022-04-11","17:17:39","1"
"56","49.228.105.51","134","STAEDTLER ดินสอดำLUMOGRAPH เกรด 2B","2022-04-15","15:01:03","1"
"57","49.228.105.51","129","ดินสอกด เพนเทล A811W 0.5มม. ด้ามงาช้าง","2022-04-15","15:01:11","1"
"58","2403:6200:88a2:c622:b13b:7322:7fbe:ab18","138","ปากกาหมึกเจล 0.5 มม. หมึกสีส้ม ONE G-301","2022-04-15","15:59:48","1"
"59","49.228.105.51","130","ดินสอกดข้าง 0.5 มม. สีเขียว เพนเทล PD105T","2022-04-15","16:15:22","1"
"60","82","122","ดินสอ 0.5 มม. ด้ามสีชมพู ONE MD-H1058","2022-04-15","16:17:44","1"
"61","82","126","ไส้ดินสอ 4B 0.5 มม. เพนเทล Hi-Polymer C505","2022-04-15","16:18:07","1"
"62","82","139","ปากกาหมึกเจล 0.38 มม. หมีกสีน้ำเงิน ONE GA1030","2022-04-15","16:18:28","1"
"63","82","142","ปากกาหมึกเจล 0.5มม. หมึกสีแดง ONE OG-590","2022-04-15","16:18:52","1"
"64","83","136","ปากกาหมึกเจล 0.5มม. หมึกสีดำ ONE G-32020","2022-04-15","16:25:48","1"
"65","83","142","ปากกาหมึกเจล 0.5มม. หมึกสีแดง ONE OG-590","2022-04-15","16:26:05","1"
"66","83","182","เทปลบคำผิด 5มม.x12ม. สีน้ำเงิน ONE COL-9174","2022-04-15","16:26:18","1"
"67","84","220","กล่องเอกสารพลาสติก สีขาว ME.STYLE BLT-3002","2022-04-15","16:36:10","1"
"68","84","235","ซองซิปพลาสติก 21x14.8 ซม. คละสี (แพ็ค3ใบ) ME.STYLE EV-011","2022-04-15","16:36:34","1"
"69","84","231","สมุดโน๊ต 152x205 มม. 180 แผ่น เขีย ME.STYLE NH152203180","2022-04-15","16:36:49","1"
"70","84","126","ไส้ดินสอ 4B 0.5 มม. เพนเทล Hi-Polymer C505","2022-04-15","16:37:06","1"
"71","84","142","ปากกาหมึกเจล 0.5มม. หมึกสีแดง ONE OG-590","2022-04-15","16:37:12","1"
"72","27.55.93.211","135","STAEDTLER ดินสอดำLUMOGRAPH เกรด EE","2022-04-15","16:59:42","1"
"73","2403:6200:88a2:c622:b13b:7322:7fbe:ab18","135","STAEDTLER ดินสอดำLUMOGRAPH เกรด EE","2022-04-15","17:19:33","1"
"74","49.228.105.51","160","ดินสอสีกล่องเหล็ก 12 สี ตราม้า 2080","2022-04-15","21:29:04","1"
"75","85","183","เทปลบคำผิด 5มม.x4ม. คละสี (แพ็ค3อัน) ONE W961","2022-04-17","08:13:17","1"
"76","85","188","น้ำยาลบคำผิด แบบขวด 7 มล. (แพ็ค 6 ขวด) ONE","2022-04-17","08:13:34","1"
"77","85","192","เทปลบคำผิด 5มม.x8ม. คละสี (แพ็ค 2 อัน) ONE CT006","2022-04-17","08:13:45","1"
"78","85","136","ปากกาหมึกเจล 0.5มม. หมึกสีดำ ONE G-32020","2022-04-17","08:14:06","1"
"79","85","139","ปากกาหมึกเจล 0.38 มม. หมีกสีน้ำเงิน ONE GA1030","2022-04-17","08:14:15","1"
"80","85","142","ปากกาหมึกเจล 0.5มม. หมึกสีแดง ONE OG-590","2022-04-17","08:14:24","1"
"81","86","118","ดินสอไม้ HB แท่งลายคละสี (แพ็ค 3 แท่ง) ONE HY-6","2022-04-17","08:18:15","1"
"82","86","119","ดินสอไม้จุ่มหัว 2B ONE","2022-04-17","08:18:32","1"
"83","86","174","ดินสอสี 124 สี มาสเตอร์อาร์ต","2022-04-17","08:18:45","1"
"84","86","119","ดินสอไม้จุ่มหัว 2B ONE","2022-04-17","08:19:04","1"
"85","87","206","แท่นตัดเทป แกน 3 นิ้ว สีแดง ตราม้า H-20","2022-04-17","08:22:15","1"
"86","87","199","แท่นตัดเทป แกน 1 นิ้ว ตราม้า H-15","2022-04-17","08:23:00","1"
"87","87","207","เทปใส แกน1นิ้ว 18.มม.x36หลา (แพ็ค8ม้วน) สีใส ONE","2022-04-17","08:23:10","1"
"88","87","197","กาวน้ำ ตราม้า สีใส ขนาด 150 ซีซี","2022-04-17","08:23:26","1"
"89","87","205","กาวแท่ง 11 กรัม เนื้อกาวใส ตราม้า H-11","2022-04-17","08:23:33","1"
"90","88","117","ดินสอ 0.5 มม. ด้ามสีเงิน ONE S710","2022-04-17","08:26:34","1"
"91","88","124","ไส้ดินสอ B 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-17","08:26:42","1"
"92","88","118","ดินสอไม้ HB แท่งลายคละสี (แพ็ค 3 แท่ง) ONE HY-6","2022-04-17","08:26:52","1"
"93","88","136","ปากกาหมึกเจล 0.5มม. หมึกสีดำ ONE G-32020","2022-04-17","08:27:13","1"
"94","88","139","ปากกาหมึกเจล 0.38 มม. หมีกสีน้ำเงิน ONE GA1030","2022-04-17","08:27:21","1"
"95","88","142","ปากกาหมึกเจล 0.5มม. หมึกสีแดง ONE OG-590","2022-04-17","08:27:27","1"
"96","88","154","ปากกาเน้นข้อความ 2 หัว หมึกสีเหลือง ME.STYLE H-2230","2022-04-17","08:27:32","1"
"97","89","121","ดินสอ 0.5 มม. ด้ามสีน้ำเงิน ONE MD-H1058","2022-04-17","08:30:30","1"
"98","89","122","ดินสอ 0.5 มม. ด้ามสีชมพู ONE MD-H1058","2022-04-17","08:30:40","1"
"99","89","132","ดินสอกด 0.5 มม. สีส้ม เพนเทล A105","2022-04-17","08:30:49","1"
"100","89","136","ปากกาหมึกเจล 0.5มม. หมึกสีดำ ONE G-32020","2022-04-17","08:31:07","1"
"101","89","138","ปากกาหมึกเจล 0.5 มม. หมึกสีส้ม ONE G-301","2022-04-17","08:31:13","1"
"102","89","151","ปากกาหมึกเจล 0.38มม. หมึกน้ำเงิน ME.STYLE G-1251A","2022-04-17","08:31:21","1"
"103","90","169","ดินสอสีไม้ยาว 2 หัว มาสเตอร์อาร์ต Super Premium 60 สี","2022-04-17","08:35:34","1"
"104","90","173","ดินสอสี 24 สี มาสเตอร์อาร์ต MANGA","2022-04-17","08:35:45","1"
"105","90","175","ดินสอสีไม้สั้น มาสเตอร์อาร์ต Super Premium กล่อง 12 สี","2022-04-17","08:35:54","1"
"106","90","158","ดินสอสีพร้อมกบเหลา 36 สี ตราม้า","2022-04-17","08:36:06","1"
"107","90","169","ดินสอสีไม้ยาว 2 หัว มาสเตอร์อาร์ต Super Premium 60 สี","2022-04-17","08:36:13","1"
"108","89","151","ปากกาหมึกเจล 0.38มม. หมึกน้ำเงิน ME.STYLE G-1251A","2022-04-17","09:04:41","1"
"109","89","152","ปากกาเน้นข้อความ 2 หัว หมึกสีชมพู ME.STYLE H-2230","2022-04-17","09:04:59","1"
"110","89","186","เทปลบคำผิด 5มม.x6ม. เขียว (แพ็ค2อัน) ONE CT023","2022-04-17","09:05:11","1"
"111","89","183","เทปลบคำผิด 5มม.x4ม. คละสี (แพ็ค3อัน) ONE W961","2022-04-17","09:05:35","1"
"112","90","122","ดินสอ 0.5 มม. ด้ามสีชมพู ONE MD-H1058","2022-04-17","09:06:37","1"
"113","90","131","ดินสอกดข้าง 0.5 มม. สีชมพู เพนเทล PD105T","2022-04-17","09:06:47","1"
"114","90","123","ไส้ดินสอ HB 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-17","09:06:57","1"
"115","90","120","ดินสอ 0.5มม. ด้ามสีเทา ONE MD-H1215","2022-04-17","09:07:11","1"
"116","91","236","ถาดพลาสติก 15.2x7.6x5.2ซม. สีดำ ME.STYLE PB9051-TBK","2022-04-17","09:10:49","1"
"117","91","232","ลวดเสียบกระดาษ 33มม. สีชมพู 80 ตัว/ถุง ME.STYLE 100233-PI","2022-04-17","09:11:17","1"
"118","91","117","ดินสอ 0.5 มม. ด้ามสีเงิน ONE S710","2022-04-17","09:11:42","1"
"119","91","119","ดินสอไม้จุ่มหัว 2B ONE","2022-04-17","09:11:47","1"
"120","91","118","ดินสอไม้ HB แท่งลายคละสี (แพ็ค 3 แท่ง) ONE HY-6","2022-04-17","09:11:50","1"
"121","91","221","กระเป๋าตาข่ายซิปคู่ B6 สีเทา ME.STYLE","2022-04-17","09:11:58","1"
"122","91","218","กล่องใส่ปากกา สีใส ME.STYLE BLT-4003","2022-04-17","09:12:44","1"
"123","91","136","ปากกาหมึกเจล 0.5มม. หมึกสีดำ ONE G-32020","2022-04-17","09:12:53","1"
"124","91","183","เทปลบคำผิด 5มม.x4ม. คละสี (แพ็ค3อัน) ONE W961","2022-04-17","09:12:55","1"
"125","91","136","ปากกาหมึกเจล 0.5มม. หมึกสีดำ ONE G-32020","2022-04-17","09:12:59","1"
"126","92","176","ยางลบดินสอ (แพ็ค5ก้อน) สเต็ดเล่อร์ 52635","2022-04-17","09:15:48","1"
"127","92","179","ยางลบดินสอนีออน แพ็ค50ก้อน คละสี สเต็ดเล่อร์ 526 35N","2022-04-17","09:15:57","1"
"128","92","179","ยางลบดินสอนีออน แพ็ค50ก้อน คละสี สเต็ดเล่อร์ 526 35N","2022-04-17","09:16:02","1"
"129","92","194","ยางลบดินสอ รุ่น 5882 (แพ็ค 3 ก้อน) สีดำ","2022-04-17","09:16:13","1"
"130","92","180","ยางลบดินสอ พาสเทล (50ก้อน) สเต็ดเล่อร์ 526B35P TH","2022-04-17","09:16:34","1"
"131","93","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-17","09:19:56","1"
"132","92","153","ปากกาเน้นข้อความ 2 หัว ส้ม ME.STYLE H-2230","2022-04-17","09:20:10","1"
"133","93","143","ปากกาลูกลื่น 0.5 มม. ดำ ONE AH521B","2022-04-17","09:20:16","1"
"134","92","137","ปากกามาร์คเกอร์ 2 หัว หมึกสีเขียว ONE G-902","2022-04-17","09:20:29","1"
"135","92","153","ปากกาเน้นข้อความ 2 หัว ส้ม ME.STYLE H-2230","2022-04-17","09:20:39","1"
"136","93","136","ปากกาหมึกเจล 0.5มม. หมึกสีดำ ONE G-32020","2022-04-17","09:20:44","1"
"137","93","146","ปากกาลูกลื่น 0.5 มม. หมึกสีแดง ONE AH595","2022-04-17","09:20:51","1"
"138","92","155","ปากกาสีน้ำ 2 หัว Me.Style DY-10000 หมึกสีดำ","2022-04-17","09:21:07","1"
"139","93","136","ปากกาหมึกเจล 0.5มม. หมึกสีดำ ONE G-32020","2022-04-17","09:21:15","1"
"140","93","145","ปากกาลูกลื่น 0.5 มม. หมึกสีดำ ONE AH595","2022-04-17","09:21:23","1"
"141","94","124","ไส้ดินสอ B 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-17","10:21:22","1"
"142","94","124","ไส้ดินสอ B 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-17","10:21:35","1"
"143","94","121","ดินสอ 0.5 มม. ด้ามสีน้ำเงิน ONE MD-H1058","2022-04-17","10:21:49","1"
"144","94","125","ไส้ดินสอ 2B 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-17","10:22:07","1"
"145","94","228","เครื่องเหลาดินสอ สีน้ำเงิน ONE 204","2022-04-17","17:32:13","1"
"146","94","118","ดินสอไม้ HB แท่งลายคละสี (แพ็ค 3 แท่ง) ONE HY-6","2022-04-17","17:32:19","1"
"147","94","169","ดินสอสีไม้ยาว 2 หัว มาสเตอร์อาร์ต Super Premium 60 สี","2022-04-17","17:32:45","1"
"148","95","197","กาวน้ำ ตราม้า สีใส ขนาด 150 ซีซี","2022-04-17","17:35:48","1"
"149","95","199","แท่นตัดเทป แกน 1 นิ้ว ตราม้า H-15","2022-04-17","17:35:58","1"
"150","95","207","เทปใส แกน1นิ้ว 18.มม.x36หลา (แพ็ค8ม้วน) สีใส ONE","2022-04-17","17:36:12","1"
"151","96","128","ดินสอกด เพนเทล A8100.5 มม.","2022-04-17","17:39:14","1"
"152","96","125","ไส้ดินสอ 2B 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-17","17:39:27","1"
"153","96","136","ปากกาหมึกเจล 0.5มม. หมึกสีดำ ONE G-32020","2022-04-17","17:39:38","1"
"154","96","155","ปากกาสีน้ำ 2 หัว Me.Style DY-10000 หมึกสีดำ","2022-04-17","17:39:46","1"
"155","97","157","ดินสอสีพร้อมกบเหลา 24 สี ตราม้า H-2080","2022-04-17","17:46:20","1"
"156","98","122","ดินสอ 0.5 มม. ด้ามสีชมพู ONE MD-H1058","2022-04-17","17:46:24","1"
"157","97","118","ดินสอไม้ HB แท่งลายคละสี (แพ็ค 3 แท่ง) ONE HY-6","2022-04-17","17:46:30","1"
"158","98","119","ดินสอไม้จุ่มหัว 2B ONE","2022-04-17","17:46:36","1"
"159","97","226","เครื่องเหลาดินสอ สีขาว ONE YF9181","2022-04-17","17:46:51","1"
"160","98","124","ไส้ดินสอ B 0.5 มม. เพนเทล Hi-Polymer C205","2022-04-17","17:47:04","1"
"161","98","156","ดินสอสีไม้ยาวพร้อมกบเหลา 12 สี ตราม้า H-2080","2022-04-17","17:47:19","1"
"162","99","136","ปากกาหมึกเจล 0.5มม. หมึกสีดำ ONE G-32020","2022-04-17","17:50:36","1"
"163","99","217","กล่องใส่ปากกา สีดำ ME.STYLE BLT-4003","2022-04-17","17:50:56","1"
"164","99","218","กล่องใส่ปากกา สีใส ME.STYLE BLT-4003","2022-04-17","17:51:01","1"
"165","99","219","กล่องเอกสารพลาสติก ดำ ME.STYLE BLT-3002","2022-04-17","17:51:06","1"
"166","100","143","ปากกาลูกลื่น 0.5 มม. ดำ ONE AH521B","2022-04-17","17:55:20","1"
"167","100","150","ปากกาหมึกเจล 0.5มม. หมึกสีน้ำเงิน Me.Style Rainbow","2022-04-17","17:55:53","1"
"168","100","183","เทปลบคำผิด 5มม.x4ม. คละสี (แพ็ค3อัน) ONE W961","2022-04-17","17:56:01","1"
"169","100","185","เทปลบคำผิด 5มม.x6ม. สีน้ำเงิน ONE CT020","2022-04-17","17:56:09","1"
"170","101","129","ดินสอกด เพนเทล A811W 0.5มม. ด้ามงาช้าง","2022-04-17","17:56:28","1"
"171","101","178","ยางลบดินสอ สีพาสเทล (แพ็ค3ก้อน) สเต็ดเล่อร์ 526 35P TH","2022-04-17","17:56:40","1"
"172","101","195","เทปลบคำผิด รุ่น 8802","2022-04-17","17:56:56","1"
"173","101","136","ปากกาหมึกเจล 0.5มม. หมึกสีดำ ONE G-32020","2022-04-17","17:57:06","1"
"174","100","157","ดินสอสีพร้อมกบเหลา 24 สี ตราม้า H-2080","2022-04-17","17:58:19","1"
"175","100","167","ดินสอสีไม้ยาว 2 หัว มาสเตอร์อาร์ต Super Premium 24 สี","2022-04-17","17:58:27","1"
"176","100","170","ดินสอสีไม้ยาว มาสเตอร์อาร์ต Super Premium 72 สี","2022-04-17","17:58:33","1"
"177","103","169","ดินสอสีไม้ยาว 2 หัว มาสเตอร์อาร์ต Super Premium 60 สี","2022-04-17","18:03:37","1"
"178","103","231","สมุดโน๊ต 152x205 มม. 180 แผ่น เขีย ME.STYLE NH152203180","2022-04-17","18:03:50","1"
"179","102","199","แท่นตัดเทป แกน 1 นิ้ว ตราม้า H-15","2022-04-17","18:04:02","1"
"180","102","207","เทปใส แกน1นิ้ว 18.มม.x36หลา (แพ็ค8ม้วน) สีใส ONE","2022-04-17","18:04:15","1"
"181","102","218","กล่องใส่ปากกา สีใส ME.STYLE BLT-4003","2022-04-17","18:04:26","1"
"182","103","230","สมุดเก็บนามบัตร เทาเข้ม ME.STYLE A7628","2022-04-17","18:04:42","1"
"183","49.228.105.51","218","กล่องใส่ปากกา สีใส ME.STYLE BLT-4003","2022-04-17","18:05:33","1"
"184","104","211","กระดาษกาวย่น 48.มม.x20หลา สีขาว ONE","2022-04-17","18:12:36","1"
"185","104","214","กระดาษกาวย่น 18.มม.x20หลา ONE","2022-04-17","18:12:42","1"
"186","104","216","เทปโอพีพี 48มม.x100 หลา ชา ONE","2022-04-17","18:12:57","1"
"187","104","208","เทปโอพีพี 48.มม.x45หลา (แพ็ค12ม้วน) สีใส ONE","2022-04-17","18:16:10","1"
"188","105","219","กล่องเอกสารพลาสติก ดำ ME.STYLE BLT-3002","2022-04-17","18:18:24","1"
"189","105","235","ซองซิปพลาสติก 21x14.8 ซม. คละสี (แพ็ค3ใบ) ME.STYLE EV-011","2022-04-17","18:18:41","1"
"190","49.228.105.51","208","เทปโอพีพี 48.มม.x45หลา (แพ็ค12ม้วน) สีใส ONE","2022-04-17","18:19:35","1"
"191","49.228.105.51","216","เทปโอพีพี 48มม.x100 หลา ชา ONE","2022-04-17","18:19:39","1"
"192","49.228.105.51","214","กระดาษกาวย่น 18.มม.x20หลา ONE","2022-04-17","18:19:41","1"
"193","107","174","ดินสอสี 124 สี มาสเตอร์อาร์ต","2022-04-17","18:27:26","1"
"194","106","209","เทปโอพีพี 48มม.x45หลา (แพ็ค72ม้วน) สีใส ONE","2022-04-17","18:27:43","1"
"195","106","212","กระดาษกาวย่น 24.มม.x20หลา ONE","2022-04-17","18:27:56","1"
"196","107","160","ดินสอสีกล่องเหล็ก 12 สี ตราม้า 2080","2022-04-17","18:28:07","1"
"197","106","211","กระดาษกาวย่น 48.มม.x20หลา สีขาว ONE","2022-04-17","18:28:22","1"
"198","106","212","กระดาษกาวย่น 24.มม.x20หลา ONE","2022-04-17","18:28:36","1"
"199","106","214","กระดาษกาวย่น 18.มม.x20หลา ONE","2022-04-17","18:29:04","1"
"200","107","169","ดินสอสีไม้ยาว 2 หัว มาสเตอร์อาร์ต Super Premium 60 สี","2022-04-17","18:29:25","1"
"201","49.228.105.51","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-19","01:15:05","1"
"202","49.228.105.51","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-19","01:18:07","1"
"203","49.228.105.51","116","ดินสอกด 0.5 มม. สีชมพู ONE MB113402","2022-04-19","01:18:13","1"
"204","49.228.105.51","118","ดินสอไม้ HB แท่งลายคละสี (แพ็ค 3 แท่ง) ONE HY-6","2022-04-19","01:18:23","1"
"205","106","199","แท่นตัดเทป แกน 1 นิ้ว ตราม้า H-15","2022-04-19","10:33:00","1"
"206","106","118","ดินสอไม้ HB แท่งลายคละสี (แพ็ค 3 แท่ง) ONE HY-6","2022-04-19","10:33:11","1"
"207","108","118","ดินสอไม้ HB แท่งลายคละสี (แพ็ค 3 แท่ง) ONE HY-6","2022-04-20","01:47:58","1"
"208","2403:6200:88a2:96c3:2cc2:83bb:94fb:e85a","144","ปากกาลูกลื่น 0.5 มม. หมึกสีดำ ONE AH557","2022-04-20","17:34:55","1"
"209","109","194","ยางลบดินสอ รุ่น 5882 (แพ็ค 3 ก้อน) สีดำ","2022-04-22","00:40:25","1"
"210","109","127","ดินสอกด เพนเทล A811 0.5 มม.","2022-04-22","00:40:34","1"
"211","109","130","ดินสอกดข้าง 0.5 มม. สีเขียว เพนเทล PD105T","2022-04-22","00:40:40","1"
